Estudiante_ID,Edad,Nota_Mat,Nota_Leng,Nota_CS,Genero,Comuna,Promedio,Rango_Edad
375,28,53,11,4,femenino,Hualpén,22.666666666666668,Mayor o igual de 25 años
376,23,33,27,89,femenino,Hualpén,49.666666666666664,Menor de 25
377,28,53,39,83,femenino,Concepción,58.333333333333336,Mayor o igual de 25 años
378,18,91,56,2,femenino,San Pedro,49.666666666666664,Menor de 25
379,21,32,84,4,masculino,Tomé,40.0,Menor de 25
380,22,36,56,92,masculino,Concepción,61.333333333333336,Menor de 25
381,28,41,94,13,prefiero no decirlo,Tomé,49.333333333333336,Mayor o igual de 25 años
382,22,35,89,97,masculino,Penco,73.66666666666667,Menor de 25
383,28,35,41,56,prefiero no decirlo,Coronel,44.0,Mayor o igual de 25 años
384,18,83,30,30,femenino,San Pedro,47.666666666666664,Menor de 25
385,27,81,19,17,femenino,Tomé,39.0,Mayor o igual de 25 años
386,18,37,19,53,prefiero no decirlo,Arauco,36.333333333333336,Menor de 25
387,18,11,13,34,femenino,Tomé,19.333333333333332,Menor de 25
388,20,93,89,96,femenino,Hualpén,92.66666666666667,Menor de 25
389,21,12,32,74,masculino,Penco,39.333333333333336,Menor de 25
390,18,77,16,8,masculino,Penco,33.666666666666664,Menor de 25
391,19,24,39,36,masculino,Coronel,33.0,Menor de 25
392,23,74,32,53,masculino,Coronel,53.0,Menor de 25
393,24,5,23,13,prefiero no decirlo,San Pedro,13.666666666666666,Menor de 25
394,22,91,33,73,masculino,Arauco,65.66666666666667,Menor de 25
395,27,89,41,25,masculino,Penco,51.666666666666664,Mayor o igual de 25 años
396,21,3,73,22,prefiero no decirlo,Penco,32.666666666666664,Menor de 25
397,23,27,96,57,femenino,Concepción,60.0,Menor de 25
398,28,28,78,51,masculino,Concepción,52.333333333333336,Mayor o igual de 25 años
399,21,29,55,40,prefiero no decirlo,Arauco,41.333333333333336,Menor de 25
400,19,51,69,99,masculino,Tomé,73.0,Menor de 25
401,20,23,66,68,femenino,Tomé,52.333333333333336,Menor de 25
402,23,97,41,98,femenino,Concepción,78.66666666666667,Menor de 25
403,21,59,2,81,prefiero no decirlo,Hualpén,47.333333333333336,Menor de 25
404,21,50,8,79,masculino,Coronel,45.666666666666664,Menor de 25
405,27,21,3,28,prefiero no decirlo,Coronel,17.333333333333332,Mayor o igual de 25 años
406,19,23,4,33,prefiero no decirlo,Penco,20.0,Menor de 25
407,26,69,44,81,masculino,Concepción,64.66666666666667,Mayor o igual de 25 años
408,23,44,21,6,masculino,Penco,23.666666666666668,Menor de 25
409,26,1,86,50,femenino,Arauco,45.666666666666664,Mayor o igual de 25 años
410,19,88,33,25,femenino,Lota,48.666666666666664,Menor de 25
411,25,85,36,31,femenino,Lota,50.666666666666664,Mayor o igual de 25 años
412,20,65,43,87,masculino,Arauco,65.0,Menor de 25
413,28,14,52,99,masculino,Lota,55.0,Mayor o igual de 25 años
414,18,20,10,61,femenino,Penco,30.333333333333332,Menor de 25
415,18,58,1,55,femenino,Tomé,38.0,Menor de 25
416,24,91,59,81,prefiero no decirlo,Penco,77.0,Menor de 25
417,22,75,13,72,masculino,Concepción,53.333333333333336,Menor de 25
418,28,39,55,67,prefiero no decirlo,Penco,53.666666666666664,Mayor o igual de 25 años
419,18,45,96,79,masculino,Coronel,73.33333333333333,Menor de 25
420,26,54,99,90,masculino,Lota,81.0,Mayor o igual de 25 años
421,27,23,65,38,prefiero no decirlo,Lota,42.0,Mayor o igual de 25 años
422,28,72,39,18,masculino,San Pedro,43.0,Mayor o igual de 25 años
423,24,7,96,79,femenino,Tomé,60.666666666666664,Menor de 25
424,20,99,46,54,masculino,Concepción,66.33333333333333,Menor de 25
425,28,93,79,80,masculino,Lota,84.0,Mayor o igual de 25 años
426,21,98,13,79,prefiero no decirlo,Tomé,63.333333333333336,Menor de 25
427,27,23,81,42,prefiero no decirlo,Coronel,48.666666666666664,Mayor o igual de 25 años
428,22,59,14,35,masculino,Penco,36.0,Menor de 25
429,28,41,33,30,femenino,Concepción,34.666666666666664,Mayor o igual de 25 años
430,26,62,37,57,femenino,Lota,52.0,Mayor o igual de 25 años
431,29,87,38,64,masculino,Penco,63.0,Mayor o igual de 25 años
432,26,38,7,77,masculino,Lota,40.666666666666664,Mayor o igual de 25 años
433,18,97,59,32,femenino,Arauco,62.666666666666664,Menor de 25
434,24,73,5,31,prefiero no decirlo,Concepción,36.333333333333336,Menor de 25
435,25,94,37,51,masculino,Arauco,60.666666666666664,Mayor o igual de 25 años
436,26,22,29,35,femenino,Penco,28.666666666666668,Mayor o igual de 25 años
437,28,25,59,90,femenino,Concepción,58.0,Mayor o igual de 25 años
438,25,5,36,53,prefiero no decirlo,Hualpén,31.333333333333332,Mayor o igual de 25 años
439,20,97,91,75,femenino,San Pedro,87.66666666666667,Menor de 25
440,26,73,29,87,prefiero no decirlo,Hualpén,63.0,Mayor o igual de 25 años
441,27,94,73,28,prefiero no decirlo,Tomé,65.0,Mayor o igual de 25 años
442,25,96,61,73,prefiero no decirlo,Penco,76.66666666666667,Mayor o igual de 25 años
443,19,47,88,35,femenino,Concepción,56.666666666666664,Menor de 25
444,29,83,82,64,femenino,Penco,76.33333333333333,Mayor o igual de 25 años
445,20,13,10,80,femenino,San Pedro,34.333333333333336,Menor de 25
446,25,90,85,42,masculino,Lota,72.33333333333333,Mayor o igual de 25 años
447,24,77,64,26,masculino,Lota,55.666666666666664,Menor de 25
448,26,48,28,47,masculino,Hualpén,41.0,Mayor o igual de 25 años
449,28,89,87,1,masculino,Tomé,59.0,Mayor o igual de 25 años
450,25,66,59,51,prefiero no decirlo,Coronel,58.666666666666664,Mayor o igual de 25 años
451,26,94,90,82,prefiero no decirlo,Lota,88.66666666666667,Mayor o igual de 25 años
452,19,78,63,41,prefiero no decirlo,Hualpén,60.666666666666664,Menor de 25
453,20,75,51,41,femenino,Arauco,55.666666666666664,Menor de 25
454,21,27,15,47,femenino,Lota,29.666666666666668,Menor de 25
455,21,38,34,12,masculino,Coronel,28.0,Menor de 25
456,25,68,43,25,femenino,Lota,45.333333333333336,Mayor o igual de 25 años
457,24,79,75,29,prefiero no decirlo,Lota,61.0,Menor de 25
458,22,40,28,39,masculino,Lota,35.666666666666664,Menor de 25
459,21,53,62,96,masculino,Concepción,70.33333333333333,Menor de 25
460,21,78,18,22,prefiero no decirlo,Hualpén,39.333333333333336,Menor de 25
461,21,20,49,36,masculino,Hualpén,35.0,Menor de 25
462,24,78,17,86,prefiero no decirlo,Arauco,60.333333333333336,Menor de 25
463,19,17,55,10,masculino,Hualpén,27.333333333333332,Menor de 25
464,29,53,58,87,prefiero no decirlo,Hualpén,66.0,Mayor o igual de 25 años
465,19,37,14,4,prefiero no decirlo,Arauco,18.333333333333332,Menor de 25
466,25,18,16,64,masculino,Arauco,32.666666666666664,Mayor o igual de 25 años
467,24,11,37,22,femenino,Concepción,23.333333333333332,Menor de 25
468,22,32,74,90,femenino,Tomé,65.33333333333333,Menor de 25
469,29,4,70,18,prefiero no decirlo,Penco,30.666666666666668,Mayor o igual de 25 años
470,18,89,89,3,femenino,Arauco,60.333333333333336,Menor de 25
471,25,12,83,46,femenino,Concepción,47.0,Mayor o igual de 25 años
472,28,40,36,4,femenino,Coronel,26.666666666666668,Mayor o igual de 25 años
473,18,6,56,6,masculino,Tomé,22.666666666666668,Menor de 25
474,22,33,35,61,masculino,Lota,43.0,Menor de 25
475,23,43,62,16,masculino,Penco,40.333333333333336,Menor de 25
476,22,54,20,75,femenino,Arauco,49.666666666666664,Menor de 25
477,22,28,94,61,femenino,Concepción,61.0,Menor de 25
478,26,1,37,39,masculino,Arauco,25.666666666666668,Mayor o igual de 25 años
479,20,72,9,5,masculino,Coronel,28.666666666666668,Menor de 25
480,23,89,78,77,femenino,Hualpén,81.33333333333333,Menor de 25
481,28,24,46,35,prefiero no decirlo,Penco,35.0,Mayor o igual de 25 años
482,23,83,84,12,femenino,Arauco,59.666666666666664,Menor de 25
483,23,44,42,98,masculino,Penco,61.333333333333336,Menor de 25
484,26,99,99,51,masculino,Tomé,83.0,Mayor o igual de 25 años
485,19,55,94,40,prefiero no decirlo,San Pedro,63.0,Menor de 25
486,18,32,14,90,femenino,Penco,45.333333333333336,Menor de 25
487,18,93,26,55,femenino,Coronel,58.0,Menor de 25
488,19,20,48,51,prefiero no decirlo,Lota,39.666666666666664,Menor de 25
489,21,65,52,35,prefiero no decirlo,Concepción,50.666666666666664,Menor de 25
490,27,58,61,47,prefiero no decirlo,Coronel,55.333333333333336,Mayor o igual de 25 años
491,28,38,79,80,prefiero no decirlo,Concepción,65.66666666666667,Mayor o igual de 25 años
492,20,84,36,32,femenino,Penco,50.666666666666664,Menor de 25
493,28,18,40,95,femenino,Lota,51.0,Mayor o igual de 25 años
494,24,94,48,55,masculino,San Pedro,65.66666666666667,Menor de 25
495,26,43,13,23,femenino,Coronel,26.333333333333332,Mayor o igual de 25 años
496,22,64,5,65,femenino,Concepción,44.666666666666664,Menor de 25
497,27,94,1,78,femenino,Arauco,57.666666666666664,Mayor o igual de 25 años
498,18,80,33,76,masculino,Lota,63.0,Menor de 25
499,25,81,37,52,femenino,Concepción,56.666666666666664,Mayor o igual de 25 años
500,23,11,5,63,masculino,Hualpén,26.333333333333332,Menor de 25
501,27,47,15,72,prefiero no decirlo,Penco,44.666666666666664,Mayor o igual de 25 años
502,27,79,20,77,masculino,Lota,58.666666666666664,Mayor o igual de 25 años
503,26,60,74,84,femenino,San Pedro,72.66666666666667,Mayor o igual de 25 años
504,21,16,30,96,femenino,Lota,47.333333333333336,Menor de 25
505,21,69,93,52,masculino,Concepción,71.33333333333333,Menor de 25
506,24,87,97,86,prefiero no decirlo,Lota,90.0,Menor de 25
507,18,9,51,93,prefiero no decirlo,Concepción,51.0,Menor de 25
508,22,67,42,91,prefiero no decirlo,Coronel,66.66666666666667,Menor de 25
509,27,1,52,41,prefiero no decirlo,Concepción,31.333333333333332,Mayor o igual de 25 años
510,18,56,25,76,masculino,Coronel,52.333333333333336,Menor de 25
511,18,28,54,18,masculino,Concepción,33.333333333333336,Menor de 25
512,22,98,86,78,prefiero no decirlo,San Pedro,87.33333333333333,Menor de 25
513,27,30,64,34,femenino,San Pedro,42.666666666666664,Mayor o igual de 25 años
514,24,11,90,37,prefiero no decirlo,Tomé,46.0,Menor de 25
515,26,98,27,55,masculino,Coronel,60.0,Mayor o igual de 25 años
516,21,47,91,43,prefiero no decirlo,Hualpén,60.333333333333336,Menor de 25
517,25,30,88,75,femenino,Concepción,64.33333333333333,Mayor o igual de 25 años
518,20,40,1,51,masculino,Tomé,30.666666666666668,Menor de 25
519,18,83,71,53,prefiero no decirlo,Hualpén,69.0,Menor de 25
520,20,66,77,92,femenino,Lota,78.33333333333333,Menor de 25
521,29,12,31,75,femenino,Coronel,39.333333333333336,Mayor o igual de 25 años
522,23,39,41,92,femenino,Coronel,57.333333333333336,Menor de 25
523,29,86,50,5,masculino,Penco,47.0,Mayor o igual de 25 años
524,25,36,67,73,masculino,San Pedro,58.666666666666664,Mayor o igual de 25 años
525,24,46,55,76,masculino,Hualpén,59.0,Menor de 25
526,20,4,26,62,prefiero no decirlo,Concepción,30.666666666666668,Menor de 25
527,23,87,9,32,masculino,Coronel,42.666666666666664,Menor de 25
528,18,38,77,60,prefiero no decirlo,Coronel,58.333333333333336,Menor de 25
529,18,29,4,56,masculino,Concepción,29.666666666666668,Menor de 25
530,28,61,45,24,femenino,Tomé,43.333333333333336,Mayor o igual de 25 años
531,27,73,40,27,masculino,Tomé,46.666666666666664,Mayor o igual de 25 años
532,20,92,27,77,prefiero no decirlo,Tomé,65.33333333333333,Menor de 25
533,19,63,89,50,masculino,Hualpén,67.33333333333333,Menor de 25
534,22,80,73,55,masculino,Tomé,69.33333333333333,Menor de 25
535,24,51,80,44,femenino,Arauco,58.333333333333336,Menor de 25
536,29,22,58,90,femenino,Tomé,56.666666666666664,Mayor o igual de 25 años
537,26,35,95,18,prefiero no decirlo,Penco,49.333333333333336,Mayor o igual de 25 años
538,23,72,17,60,femenino,Coronel,49.666666666666664,Menor de 25
539,20,45,71,96,femenino,Arauco,70.66666666666667,Menor de 25
540,27,27,59,45,masculino,Arauco,43.666666666666664,Mayor o igual de 25 años
541,21,70,41,12,masculino,Concepción,41.0,Menor de 25
542,27,92,86,87,masculino,San Pedro,88.33333333333333,Mayor o igual de 25 años
543,29,3,45,66,masculino,Hualpén,38.0,Mayor o igual de 25 años
544,28,94,4,33,masculino,San Pedro,43.666666666666664,Mayor o igual de 25 años
545,18,42,69,40,masculino,Coronel,50.333333333333336,Menor de 25
546,24,52,33,55,prefiero no decirlo,Penco,46.666666666666664,Menor de 25
547,26,67,88,24,femenino,Arauco,59.666666666666664,Mayor o igual de 25 años
548,19,35,77,59,masculino,Arauco,57.0,Menor de 25
549,28,57,73,15,prefiero no decirlo,Concepción,48.333333333333336,Mayor o igual de 25 años
550,19,72,55,31,femenino,Concepción,52.666666666666664,Menor de 25
551,24,92,59,5,femenino,Tomé,52.0,Menor de 25
552,20,14,38,45,masculino,Coronel,32.333333333333336,Menor de 25
553,20,94,37,34,prefiero no decirlo,Arauco,55.0,Menor de 25
554,19,98,93,20,femenino,Arauco,70.33333333333333,Menor de 25
555,29,47,91,12,prefiero no decirlo,Penco,50.0,Mayor o igual de 25 años
556,28,43,28,93,masculino,Coronel,54.666666666666664,Mayor o igual de 25 años
557,19,95,65,71,masculino,San Pedro,77.0,Menor de 25
558,24,70,37,62,femenino,Concepción,56.333333333333336,Menor de 25
559,23,38,11,56,prefiero no decirlo,Hualpén,35.0,Menor de 25
560,24,59,8,98,prefiero no decirlo,Coronel,55.0,Menor de 25
561,18,12,64,8,prefiero no decirlo,Tomé,28.0,Menor de 25
562,23,86,43,56,prefiero no decirlo,Penco,61.666666666666664,Menor de 25
563,19,71,16,81,femenino,Coronel,56.0,Menor de 25
564,22,85,73,51,masculino,Arauco,69.66666666666667,Menor de 25
565,23,88,49,11,femenino,Arauco,49.333333333333336,Menor de 25
566,27,64,76,40,masculino,Tomé,60.0,Mayor o igual de 25 años
567,21,65,33,60,prefiero no decirlo,Arauco,52.666666666666664,Menor de 25
568,20,11,35,3,femenino,Coronel,16.333333333333332,Menor de 25
569,20,5,44,58,femenino,Coronel,35.666666666666664,Menor de 25
570,18,5,40,5,femenino,Hualpén,16.666666666666668,Menor de 25
571,24,25,12,21,masculino,Lota,19.333333333333332,Menor de 25
572,26,65,34,74,masculino,Arauco,57.666666666666664,Mayor o igual de 25 años
573,29,3,40,38,femenino,Concepción,27.0,Mayor o igual de 25 años
574,21,10,9,1,masculino,Arauco,6.666666666666667,Menor de 25
575,18,42,6,50,masculino,Tomé,32.666666666666664,Menor de 25
576,21,91,84,2,prefiero no decirlo,Hualpén,59.0,Menor de 25
577,27,25,54,51,masculino,Tomé,43.333333333333336,Mayor o igual de 25 años
578,24,48,94,84,masculino,San Pedro,75.33333333333333,Menor de 25
579,27,2,20,11,masculino,Coronel,11.0,Mayor o igual de 25 años
580,28,81,56,39,prefiero no decirlo,Penco,58.666666666666664,Mayor o igual de 25 años
581,24,8,68,87,prefiero no decirlo,Penco,54.333333333333336,Menor de 25
582,18,90,82,70,prefiero no decirlo,San Pedro,80.66666666666667,Menor de 25
583,28,96,47,42,prefiero no decirlo,Tomé,61.666666666666664,Mayor o igual de 25 años
584,18,43,64,55,masculino,San Pedro,54.0,Menor de 25
585,21,54,1,66,masculino,Coronel,40.333333333333336,Menor de 25
586,28,71,91,1,femenino,Lota,54.333333333333336,Mayor o igual de 25 años
587,20,52,32,59,femenino,Penco,47.666666666666664,Menor de 25
588,24,6,33,54,femenino,San Pedro,31.0,Menor de 25
589,26,23,33,46,masculino,Concepción,34.0,Mayor o igual de 25 años
590,28,86,40,28,femenino,Hualpén,51.333333333333336,Mayor o igual de 25 años
591,22,26,56,99,femenino,San Pedro,60.333333333333336,Menor de 25
592,27,23,52,75,prefiero no decirlo,Tomé,50.0,Mayor o igual de 25 años
593,21,26,50,11,prefiero no decirlo,Lota,29.0,Menor de 25
594,25,82,2,69,masculino,Hualpén,51.0,Mayor o igual de 25 años
595,26,58,37,72,masculino,Lota,55.666666666666664,Mayor o igual de 25 años
596,23,58,70,78,prefiero no decirlo,Lota,68.66666666666667,Menor de 25
597,19,91,95,25,femenino,Coronel,70.33333333333333,Menor de 25
598,26,8,5,57,masculino,Concepción,23.333333333333332,Mayor o igual de 25 años
599,18,78,67,24,prefiero no decirlo,Tomé,56.333333333333336,Menor de 25
600,26,28,89,87,femenino,San Pedro,68.0,Mayor o igual de 25 años
601,29,95,43,8,femenino,Coronel,48.666666666666664,Mayor o igual de 25 años
602,25,91,82,78,masculino,Arauco,83.66666666666667,Mayor o igual de 25 años
603,21,6,16,84,masculino,Arauco,35.333333333333336,Menor de 25
604,26,95,20,53,masculino,Arauco,56.0,Mayor o igual de 25 años
605,27,89,21,5,femenino,Hualpén,38.333333333333336,Mayor o igual de 25 años
606,24,13,53,23,masculino,Tomé,29.666666666666668,Menor de 25
607,23,76,51,67,masculino,Arauco,64.66666666666667,Menor de 25
608,25,89,18,82,femenino,Penco,63.0,Mayor o igual de 25 años
609,23,28,72,96,femenino,Penco,65.33333333333333,Menor de 25
610,19,50,9,54,prefiero no decirlo,Arauco,37.666666666666664,Menor de 25
611,21,23,59,78,femenino,Tomé,53.333333333333336,Menor de 25
612,19,23,13,39,femenino,San Pedro,25.0,Menor de 25
613,20,58,74,40,femenino,Concepción,57.333333333333336,Menor de 25
614,20,92,73,49,prefiero no decirlo,Coronel,71.33333333333333,Menor de 25
615,29,85,37,89,femenino,Lota,70.33333333333333,Mayor o igual de 25 años
616,23,90,54,80,prefiero no decirlo,Lota,74.66666666666667,Menor de 25
617,28,75,4,9,prefiero no decirlo,Lota,29.333333333333332,Mayor o igual de 25 años
618,25,51,2,84,masculino,Tomé,45.666666666666664,Mayor o igual de 25 años
619,20,26,46,68,masculino,Arauco,46.666666666666664,Menor de 25
620,24,1,88,36,prefiero no decirlo,San Pedro,41.666666666666664,Menor de 25
621,28,73,77,59,masculino,Concepción,69.66666666666667,Mayor o igual de 25 años
622,21,71,47,81,prefiero no decirlo,San Pedro,66.33333333333333,Menor de 25
623,23,27,31,36,femenino,Concepción,31.333333333333332,Menor de 25
624,27,16,93,18,masculino,Penco,42.333333333333336,Mayor o igual de 25 años
625,21,96,21,85,prefiero no decirlo,Hualpén,67.33333333333333,Menor de 25
626,24,59,37,74,femenino,Lota,56.666666666666664,Menor de 25
627,19,52,58,39,femenino,Penco,49.666666666666664,Menor de 25
628,25,68,20,84,prefiero no decirlo,Tomé,57.333333333333336,Mayor o igual de 25 años
629,29,76,15,96,masculino,Tomé,62.333333333333336,Mayor o igual de 25 años
630,25,3,4,21,masculino,Lota,9.333333333333334,Mayor o igual de 25 años
631,25,43,54,96,masculino,Arauco,64.33333333333333,Mayor o igual de 25 años
632,26,7,7,97,masculino,Tomé,37.0,Mayor o igual de 25 años
633,24,90,84,71,femenino,Hualpén,81.66666666666667,Menor de 25
634,27,88,19,82,prefiero no decirlo,Tomé,63.0,Mayor o igual de 25 años
635,20,64,64,21,femenino,Penco,49.666666666666664,Menor de 25
636,26,29,26,68,femenino,Arauco,41.0,Mayor o igual de 25 años
637,23,85,86,95,prefiero no decirlo,Tomé,88.66666666666667,Menor de 25
638,29,2,65,33,femenino,Hualpén,33.333333333333336,Mayor o igual de 25 años
639,20,98,8,36,masculino,Hualpén,47.333333333333336,Menor de 25
640,22,89,24,63,masculino,Tomé,58.666666666666664,Menor de 25
641,20,67,15,27,femenino,Coronel,36.333333333333336,Menor de 25
642,28,96,72,81,masculino,Tomé,83.0,Mayor o igual de 25 años
643,26,44,93,69,femenino,Coronel,68.66666666666667,Mayor o igual de 25 años
644,19,62,11,96,prefiero no decirlo,Lota,56.333333333333336,Menor de 25
645,22,60,43,40,masculino,San Pedro,47.666666666666664,Menor de 25
646,21,1,48,15,masculino,Hualpén,21.333333333333332,Menor de 25
647,23,66,28,39,femenino,San Pedro,44.333333333333336,Menor de 25
648,24,41,91,28,prefiero no decirlo,Arauco,53.333333333333336,Menor de 25
649,26,79,22,57,femenino,Penco,52.666666666666664,Mayor o igual de 25 años
650,18,75,92,17,masculino,Coronel,61.333333333333336,Menor de 25
651,20,37,87,88,prefiero no decirlo,Tomé,70.66666666666667,Menor de 25
652,22,23,37,17,masculino,Lota,25.666666666666668,Menor de 25
653,29,4,66,94,femenino,Penco,54.666666666666664,Mayor o igual de 25 años
654,29,66,3,58,prefiero no decirlo,Coronel,42.333333333333336,Mayor o igual de 25 años
655,27,6,75,75,masculino,San Pedro,52.0,Mayor o igual de 25 años
656,22,6,71,77,femenino,Tomé,51.333333333333336,Menor de 25
657,29,9,75,52,prefiero no decirlo,Arauco,45.333333333333336,Mayor o igual de 25 años
658,28,13,36,4,femenino,Lota,17.666666666666668,Mayor o igual de 25 años
659,27,27,90,79,prefiero no decirlo,Concepción,65.33333333333333,Mayor o igual de 25 años
